/IDAC_core/IBIT_cell_3/OUTn X,/IDAC_core/IBIT_cell_3/OUTn Y
0,0.0004036429852733042
1,0.0004058304875615255
2,0.0004080180151003853
3,0.0004102054943377818
4,0.0004123929995833979
5,0.0004145804548157704
6,0.0004167679342410986
7,0.0004189553645752637
8,0.000421142679736923
9,0.0004233300842804293
10,0.0004255175119989626
11,0.0004277048898770119
12,0.0004298922915583437
13,0.0004320796418949325
14,0.0004342670144271949
15,0.0004364543364089781
16,0.0004386408347146119
17,0.0004408281276207073
18,0.0004430154417675993
19,0.0004452027046793371
20,0.0004473899892981578
21,0.0004495772214012075
22,0.000451764473827648
23,0.00045395167437271
24,0.0004561387556792962
25,0.00045832592387158
26,0.0004605131114939584
27,0.0004627002466139022
28,0.0004648874014373328
29,0.0004670745027186569
30,0.0004692616225611037
31,0.0004714486893055326
32,0.0004736319380476274
33,0.000475818969479278
34,0.0004780060185882546
35,0.0004801930139899168
36,0.0004823800271198753
37,0.0004845669857620539
38,0.0004867539612498206
39,0.0004889408824744639
40,0.0004911276802469675
41,0.000493314563307353
42,0.0004955014623949818
43,0.0004976883066784551
44,0.0004998751667890462
45,0.0005020619715934905
46,0.0005042487916213304
47,0.0005064355563199467
48,0.0005086214892992844
49,0.0005108082130587511
50,0.0005129949512404102
51,0.000515181633571919
52,0.0005173683298464255
53,0.0005195549700672987
54,0.0005217416239265022
55,0.0005239282214336031
56,0.0005261146910163975
57,0.0005283012450761177
58,0.0005304878119960813
59,0.0005326743220694283
60,0.0005348608442171378
61,0.0005370473096341254
62,0.0005392337871407593
63,0.0005414202073154942
